Date,Max Temperature (°C),Min Temperature (°C),Mean Temperature (°C),Avg Relative Humidity (%),Avg Cloud Cover (%),Total Precipitation (mm),Max Wind Speed (m/s),Avg Wind Direction (°),Weather Code
1980-01-23,-7.9,-12.3,-10.220833333333333,86.16666666666667,88.04166666666667,13.3,6.9,244.79166666666666,73
1980-01-24,-4.4,-8.8,-5.991666666666667,91.625,94.625,22.9,9.0,259.8333333333333,73
1980-01-25,-5.6,-13.1,-7.391666666666667,91.54166666666667,74.125,8.8,8.4,302.75,73
1980-01-26,-7.2,-13.7,-10.329166666666667,82.04166666666667,97.75,0.0,7.1,314.3333333333333,3
1980-01-27,-9.4,-17.7,-13.170833333333334,64.5,63.291666666666664,0.0,9.4,290.875,3
1980-01-28,-6.5,-14.2,-11.354166666666666,31.208333333333332,50.375,0.0,2.3,160.45833333333334,2
1980-01-29,-5.9,-12.6,-10.554166666666667,49.166666666666664,21.458333333333332,0.0,2.7,304.125,0
1980-01-30,-5.7,-12.6,-10.0,55.375,59.291666666666664,0.0,2.7,289.2083333333333,3
1980-01-31,-5.8,-10.2,-8.6,80.41666666666667,86.70833333333333,10.3,7.7,175.83333333333334,3
1980-02-01,-8.7,-13.3,-10.9375,88.29166666666667,88.375,6.5,10.2,287.1666666666667,71
1980-02-02,-4.5,-16.2,-10.904166666666667,78.95833333333333,97.20833333333333,9.0,8.6,258.4166666666667,3
1980-02-03,-8.6,-11.8,-10.295833333333333,87.79166666666667,92.91666666666667,17.4,9.7,280.3333333333333,73
1980-02-04,-3.3,-8.3,-5.470833333333334,94.66666666666667,99.375,39.0,9.4,276.5416666666667,75
1980-02-05,-3.0,-6.5,-4.2875000000000005,93.20833333333333,90.95833333333333,6.9,9.9,281.375,73
1980-02-06,-0.9,-10.2,-5.516666666666667,68.95833333333333,82.25,0.4,6.0,283.5,3
1980-02-07,-5.7,-10.4,-8.308333333333334,87.5,83.20833333333333,1.2000000000000002,9.8,284.3333333333333,71
1980-02-08,0.8,-14.1,-6.8125,69.25,49.458333333333336,0.0,2.8,215.54166666666666,3
1980-02-09,0.5,-6.3,-4.091666666666667,53.333333333333336,89.25,0.0,6.4,135.70833333333334,3
1980-02-10,-3.2,-9.3,-6.470833333333334,75.83333333333333,93.95833333333333,0.9,6.6,234.54166666666666,3
1980-02-11,-5.9,-9.9,-7.479166666666667,87.91666666666667,73.91666666666667,0.0,7.1,325.0833333333333,71
1980-02-12,-3.3,-14.2,-8.954166666666667,70.95833333333333,39.583333333333336,0.0,5.2,292.6666666666667,0
1980-02-13,-1.6,-10.0,-6.708333333333333,66.20833333333333,47.541666666666664,0.0,6.8,304.1666666666667,1
1980-02-14,-4.3,-13.2,-8.616666666666667,80.16666666666667,47.25,0.0,5.5,244.91666666666666,0
1980-02-15,-2.7,-10.8,-7.429166666666667,75.66666666666667,31.0,0.0,3.0,264.2083333333333,0
1980-02-16,-4.0,-10.9,-7.645833333333333,82.875,87.0,3.4,6.6,289.5,3
1980-02-17,-4.9,-8.7,-7.175,89.08333333333333,89.79166666666667,1.7,7.1,291.8333333333333,3
1980-02-18,-4.3,-14.9,-9.275,66.04166666666667,38.458333333333336,0.0,5.0,194.95833333333334,0
1980-02-19,-7.4,-12.9,-10.549999999999999,78.70833333333333,49.166666666666664,0.0,8.4,124.25,1
1980-02-20,-9.5,-14.3,-12.549999999999999,85.125,93.16666666666667,0.0,9.2,116.20833333333333,3
1980-02-21,-9.0,-15.5,-12.629166666666668,82.875,66.66666666666667,0.0,7.2,116.625,3
1980-02-22,-6.9,-15.4,-10.570833333333333,86.83333333333333,95.41666666666667,2.8000000000000003,4.2,178.45833333333334,71
1980-02-23,-3.2,-11.1,-7.45,88.25,92.5,0.0,8.2,179.95833333333334,3
1980-02-24,-5.1,-10.1,-7.929166666666667,87.95833333333333,90.54166666666667,0.0,8.5,116.04166666666667,3
1980-02-25,-2.0,-13.2,-7.916666666666667,75.5,65.20833333333333,0.0,7.3,87.875,1
1980-02-26,-0.7,-9.6,-6.408333333333334,45.333333333333336,3.4583333333333335,0.0,5.9,92.66666666666667,0
1980-02-27,-0.7,-10.3,-6.229166666666667,33.166666666666664,0.0,0.0,4.0,167.95833333333334,0
1980-02-28,-2.6,-11.9,-8.275,42.25,0.0,0.0,4.4,256.5,0
1980-02-29,-3.4,-12.2,-8.195833333333333,51.0,0.16666666666666666,0.0,6.6,291.4166666666667,0
1980-03-01,2.4,-9.7,-4.508333333333334,46.791666666666664,0.5,0.0,5.8,251.16666666666666,0
1980-03-02,0.9,-7.1,-4.0125,46.291666666666664,90.58333333333333,0.0,7.2,269.7083333333333,3
1980-03-03,-3.4,-9.1,-7.095833333333334,86.20833333333333,72.375,0.0,8.5,319.0,3
1980-03-04,-1.6,-13.6,-7.354166666666667,71.375,38.708333333333336,0.0,6.3,248.45833333333334,0
1980-03-05,-4.3,-9.8,-7.570833333333334,83.125,75.125,0.0,6.9,123.70833333333333,3
1980-03-06,-4.4,-11.6,-7.695833333333333,87.95833333333333,93.83333333333333,7.0,5.7,190.25,3
